A,112608
A,112687
A,113656
A,003299
A,013414
A,018482
A,020742
A,021004
A,010914
A,002905
A,003182
A,003742
A,004212
A,004848
A,005480
A,006746
A,010064
A,010130
A,010229
A,010269
A,010398
A,010539
A,010976
A,011459
A,011503
A,011557
A,011723
A,011756
A,011762
A,011767
A,011872
A,011895
A,011897
A,012093
A,012257
A,012309
A,012459
A,012463
A,013114
A,013226
A,013325
A,013346
A,013386
A,013525
A,013786
A,014290
A,015501
A,015530
A,015626
A,015711
A,016141
A,016797
A,016915
A,016943
A,016964
A,017401
A,018007
A,018074
A,018540
A,018604
A,018744
A,018757
A,018874
A,019604
A,019608
A,019931
A,019933
A,019955
A,019988
A,020065
A,020335
A,020481
A,020496
A,020634
A,021123
A,021189
A,021353
A,021948
A,022278
A,022301
A,022371
A,022464
A,022759
A,023026
A,023433
A,023549
A,023730
A,023862
A,024210
A,024273
A,024814
A,025199
A,025855
A,028221
A,028276
A,028432
A,028611
A,028779
A,029554
A,030008
A,030332
A,031110
A,031855
A,032202
A,033628
A,034116
A,034221
A,034403
A,034479
A,034551
A,035010
A,035015
A,035041
A,035685
A,035840
A,036398
A,037282
A,037451
A,037661
A,038583
A,039397
A,039405
A,039643
A,039786
A,040186
A,040726
A,045039
A,048837
A,049871
A,050006
A,050667
A,051516
A,051680
A,052630
A,052853
A,053745
A,054780
A,055145
A,057103
A,058292
A,059779
A,059981
A,060718
A,060947
A,061841
A,062573
A,062887
A,063250
A,064205
A,064216
A,064892
A,064991
A,068124
A,069022
A,076218
A,077113
A,078015
A,078581
A,078656
A,078806
A,078981
A,078998
A,079724
A,079725
A,082271
A,082791
A,083390
A,084746
A,086562
A,086743
A,087780
A,087958
A,089907
A,090087
A,090332
A,091182
A,091286
A,092279
A,092830
A,093333
A,094003
A,094884
A,109067
A,109077
A,109255
A,109613
A,109620
A,109982
A,113202
A,113780
A,113861
A,115056
A,000435
A,000683
A,001425
A,001702
A,002207
A,002210
A,002239
A,002269
A,002282
A,002286
A,002289
A,002297
A,002307
A,002310
A,002314
A,002333
A,002359
A,002401
A,002405
A,002428
A,002434
A,002440
A,002480
A,002482
A,002487
A,002490
A,002506
A,002508
A,002514
A,002549
A,002554
A,002574
A,002602
A,002634
A,002642
A,003050
A,003786
A,004306
A,004363
A,004954
A,005039
A,011034
A,012737
A,016179
A,016279
A,016976
A,017082
A,017377
A,017533
A,017540
A,017558
A,017731
A,017849
A,018019
A,019119
A,019615
A,019627
A,019838
A,020130
A,020780
A,021020
A,021604
A,022680
A,022730
A,024677
A,027682
A,032738
A,043535
A,044031
A,049210
A,054143
A,063391
A,083434
A,093761
A,000137
A,000489
A,000579
A,000847
A,000848
A,000849
